Source ,Source_ID,API,Date,Treatment_Type,Production _Type,Production_Type_Note,Water_Volume_gal,County,Field,Latitude,Longitude,Operator,True_Vertical_Depth,Perforation_Length
FF_Disclosures_Refined,501,04-030-49981,2013-04-22,Hydraulic Fracture,Oil,,"79,884",Kern,"Belridge, South",35.4732415,-119.739492,Aera Energy LLC,"2,141",
FF_Disclosures_Refined,502,04-030-44769,2013-04-23,Hydraulic Fracture,Oil,,"30,912",Kern,"Belridge, South",35.4680136,-119.7309834,Aera Energy LLC,"1,680",
FF_Disclosures_Refined,503,04-030-50110,2013-04-23,Hydraulic Fracture,Oil,,"40,614",Kern,"Belridge, South",35.4494711,-119.7119247,Aera Energy LLC,"1,471",
FF_Disclosures_Refined,504,04-030-50115,2013-04-23,Hydraulic Fracture,Oil,,"56,028",Kern,"Belridge, South",35.4486991,-119.7126034,Aera Energy LLC,"1,461",
FF_Disclosures_Refined,505,04-030-50123,2013-04-23,Hydraulic Fracture,Oil,,"67,158",Kern,"Belridge, South",35.4506639,-119.7101463,Aera Energy LLC,"1,521",
FF_Disclosures_Refined,506,04-030-50122,2013-04-24,Hydraulic Fracture,Oil,,"37,296",Kern,"Belridge, South",35.4529038,-119.7120142,Aera Energy LLC,"1,616",
FF_Disclosures_Refined,507,04-030-50139,2013-04-24,Hydraulic Fracture,Oil,,"64,806",Kern,"Belridge, South",35.4670397,-119.7335226,Aera Energy LLC,"2,021",
FF_Disclosures_Refined,508,04-030-50140,2013-04-24,Hydraulic Fracture,Oil,,"64,470",Kern,"Belridge, South",35.4661965,-119.7329425,Aera Energy LLC,"1,966",
FF_Disclosures_Refined,509,04-030-50196,2013-04-24,Hydraulic Fracture,Oil,,"495,474",Kern,"Belridge, South",35.4528326,-119.7110397,Aera Energy LLC,"1,737",
FF_Disclosures_Refined,510,04-030-50112,2013-04-25,Hydraulic Fracture,Oil,,"64,890",Kern,"Belridge, South",35.454486,-119.7158417,Aera Energy LLC,"1,665",
FF_Disclosures_Refined,511,04-030-50121,2013-04-25,Hydraulic Fracture,Oil,,"516,222",Kern,"Belridge, South",35.4541312,-119.7140163,Aera Energy LLC,"1,666",
FF_Disclosures_Refined,512,04-030-50137,2013-04-25,Hydraulic Fracture,Oil,,"84,588",Kern,"Belridge, South",35.4684584,-119.7353043,Aera Energy LLC,"2,001",
FF_Disclosures_Refined,513,04-030-50138,2013-04-25,Hydraulic Fracture,Oil,,"84,588",Kern,"Belridge, South",35.4671126,-119.7348639,Aera Energy LLC,"1,931",
FF_Disclosures_Refined,514,04-030-50113,2013-04-26,Hydraulic Fracture,Oil,,"66,360",Kern,"Belridge, South",35.452139,-119.7152214,Aera Energy LLC,"1,480",
FF_Disclosures_Refined,515,04-030-50114,2013-04-26,Hydraulic Fracture,Oil,,"57,708",Kern,"Belridge, South",35.4522764,-119.7136801,Aera Energy LLC,"1,462",
FF_Disclosures_Refined,516,04-030-46983,2012-06-01,Hydraulic Fracture,Oil,,"29,442",Kern,"Belridge, South",35.4678616,-119.7366696,Aera Energy LLC,"1,860",
FF_Disclosures_Refined,517,04-030-46984,2012-06-01,Hydraulic Fracture,Oil,,"29,988",Kern,"Belridge, South",35.4678452,-119.7367327,Aera Energy LLC,"1,464",
FF_Disclosures_Refined,518,04-030-47325,2012-06-04,Hydraulic Fracture,Oil,,"77,868",Kern,"Belridge, South",35.43058,-119.6793574,Aera Energy LLC,"2,230",
FF_Disclosures_Refined,519,04-030-47331,2012-06-04,Hydraulic Fracture,Oil,,"92,610",Kern,"Belridge, South",35.4311169,-119.6808982,Aera Energy LLC,"2,200",
FF_Disclosures_Refined,520,04-030-46670,2012-06-05,Hydraulic Fracture,Oil,,"226,296",Kern,"Belridge, South",35.4378715,-119.7114513,Aera Energy LLC,"2,988",
FF_Disclosures_Refined,521,04-030-47328,2012-06-05,Hydraulic Fracture,Oil,,"78,288",Kern,"Belridge, South",35.4320706,-119.6806477,Aera Energy LLC,"2,200",
FF_Disclosures_Refined,522,04-030-47330,2012-06-05,Hydraulic Fracture,Oil,,"92,106",Kern,"Belridge, South",35.4320706,-119.6806477,Aera Energy LLC,"2,160",
FF_Disclosures_Refined,523,04-030-47167,2012-06-06,Hydraulic Fracture,Oil,,"91,644",Kern,"Belridge, South",35.4318688,-119.6825233,Aera Energy LLC,"2,120",
FF_Disclosures_Refined,524,04-030-44760,2012-06-07,Hydraulic Fracture,Oil,,"18,312",Kern,"Belridge, South",35.468402,-119.7314579,Aera Energy LLC,"1,610",
FF_Disclosures_Refined,525,04-030-44761,2012-06-07,Hydraulic Fracture,Oil,,"18,732",Kern,"Belridge, South",35.4682167,-119.7316855,Aera Energy LLC,"1,500",
FF_Disclosures_Refined,526,04-030-44768,2012-06-07,Hydraulic Fracture,Oil,,"17,010",Kern,"Belridge, South",35.4678289,-119.7312094,Aera Energy LLC,"1,600",
FF_Disclosures_Refined,527,04-030-46992,2012-06-07,Hydraulic Fracture,Oil,,"19,530",Kern,"Belridge, South",35.4672758,-119.7361732,Aera Energy LLC,"1,474",
FF_Disclosures_Refined,528,04-030-47160,2012-06-07,Hydraulic Fracture,Oil,,"77,364",Kern,"Belridge, South",35.4333039,-119.6822591,Aera Energy LLC,"2,180",
FF_Disclosures_Refined,529,04-030-47163,2012-06-07,Hydraulic Fracture,Oil,,"91,518",Kern,"Belridge, South",35.4328424,-119.6833042,Aera Energy LLC,"2,120",
FF_Disclosures_Refined,530,04-030-47164,2012-06-07,Hydraulic Fracture,Oil,,"91,896",Kern,"Belridge, South",35.4321501,-119.6825374,Aera Energy LLC,"2,120",
FF_Disclosures_Refined,531,04-030-46671,2012-06-08,Hydraulic Fracture,Oil,,"263,550",Kern,"Belridge, South",35.4396626,-119.7162654,Aera Energy LLC,"3,112",
FF_Disclosures_Refined,532,04-030-47159,2012-06-08,Hydraulic Fracture,Oil,,"84,504",Kern,"Belridge, South",35.4349765,-119.6866994,Aera Energy LLC,"1,980",
FF_Disclosures_Refined,533,04-030-47324,2012-06-08,Hydraulic Fracture,Oil,,"90,762",Kern,"Belridge, South",35.4342454,-119.68599,Aera Energy LLC,"1,990",
FF_Disclosures_Refined,534,04-030-44762,2012-06-09,Hydraulic Fracture,Oil,,"18,690",Kern,"Belridge, South",35.4683054,-119.7313392,Aera Energy LLC,"1,520",
FF_Disclosures_Refined,535,04-030-44763,2012-06-09,Hydraulic Fracture,Oil,,"37,128",Kern,"Belridge, South",35.4681203,-119.7315658,Aera Energy LLC,"1,600",
FF_Disclosures_Refined,536,04-030-44764,2012-06-09,Hydraulic Fracture,Oil,,"18,438",Kern,"Belridge, South",35.4682084,-119.7312204,Aera Energy LLC,"1,630",
FF_Disclosures_Refined,537,04-030-46991,2012-06-09,Hydraulic Fracture,Oil,,"21,084",Kern,"Belridge, South",35.467308,-119.7361191,Aera Energy LLC,"1,848",
FF_Disclosures_Refined,538,04-030-47168,2012-06-11,Hydraulic Fracture,Oil,,"90,930",Kern,"Belridge, South",35.4316957,-119.6844205,Aera Energy LLC,"2,090",
FF_Disclosures_Refined,539,04-030-47166,2012-06-12,Hydraulic Fracture,Oil,,"90,972",Kern,"Belridge, South",35.4323162,-119.6855983,Aera Energy LLC,"2,090",
FF_Disclosures_Refined,540,04-030-47161,2012-06-13,Hydraulic Fracture,Oil,,"90,636",Kern,"Belridge, South",35.4330487,-119.6861168,Aera Energy LLC,"1,990",
FF_Disclosures_Refined,541,04-030-47165,2012-06-13,Hydraulic Fracture,Oil,,"91,098",Kern,"Belridge, South",35.4325415,-119.6849516,Aera Energy LLC,"2,070",
FF_Disclosures_Refined,542,04-030-44767,2012-06-14,Hydraulic Fracture,Oil,,"15,414",Kern,"Belridge, South",35.4681104,-119.7311019,Aera Energy LLC,"1,630",
FF_Disclosures_Refined,543,04-030-46989,2012-06-14,Hydraulic Fracture,Oil,,"12,054",Kern,"Belridge, South",35.4669647,-119.7355616,Aera Energy LLC,"1,848",
FF_Disclosures_Refined,544,04-030-46990,2012-06-14,Hydraulic Fracture,Oil,,"17,178",Kern,"Belridge, South",35.4669487,-119.7356265,Aera Energy LLC,"1,465",
FF_Disclosures_Refined,545,04-030-46998,2012-06-15,Hydraulic Fracture,Oil,,"15,288",Kern,"Belridge, South",35.4660379,-119.7368649,Aera Energy LLC,"1,822",
FF_Disclosures_Refined,546,04-030-47034,2012-06-25,Hydraulic Fracture,Oil,,"60,690",Kern,"Belridge, South",35.4763485,-119.7509764,Aera Energy LLC,"1,960",
FF_Disclosures_Refined,547,04-030-45540,2012-06-26,Hydraulic Fracture,Oil,,"86,646",Kern,"Belridge, South",35.4554198,-119.7258357,Aera Energy LLC,"1,480",
FF_Disclosures_Refined,548,04-030-45541,2012-06-26,Hydraulic Fracture,Oil,,"86,646",Kern,"Belridge, South",35.4551316,-119.7256397,Aera Energy LLC,"1,480",
FF_Disclosures_Refined,549,04-030-47037,2012-06-26,Hydraulic Fracture,Oil,,"70,728",Kern,"Belridge, South",35.4759125,-119.7486204,Aera Energy LLC,"1,930",
FF_Disclosures_Refined,550,04-030-44262,2012-06-27,Hydraulic Fracture,Oil,,"69,552",Kern,"Belridge, South",35.4766032,-119.7481311,Aera Energy LLC,"1,980",
FF_Disclosures_Refined,551,04-030-47036,2012-06-27,Hydraulic Fracture,Oil,,"66,906",Kern,"Belridge, South",35.4752786,-119.7484061,Aera Energy LLC,"1,900",
FF_Disclosures_Refined,552,04-030-47039,2012-06-28,Hydraulic Fracture,Oil,,"68,754",Kern,"Belridge, South",35.4747308,-119.7471157,Aera Energy LLC,"1,880",
FF_Disclosures_Refined,553,04-030-47153,2012-06-28,Hydraulic Fracture,Oil,,"75,558",Kern,"Belridge, South",35.4717277,-119.7449792,Aera Energy LLC,"1,790",
FF_Disclosures_Refined,554,04-030-47154,2012-06-28,Hydraulic Fracture,Oil,,"115,374",Kern,"Belridge, South",35.4677415,-119.7433294,Aera Energy LLC,"1,670",
FF_Disclosures_Refined,555,04-030-47647,2012-06-28,Hydraulic Fracture,Oil,,"62,748",Kern,"Belridge, South",35.4889522,-119.7575173,Aera Energy LLC,"2,050",
FF_Disclosures_Refined,556,04-030-47648,2012-06-28,Hydraulic Fracture,Oil,,"63,210",Kern,"Belridge, South",35.4890778,-119.7568009,Aera Energy LLC,"2,140",
FF_Disclosures_Refined,557,04-030-47012,2012-06-29,Hydraulic Fracture,Oil,,"18,354",Kern,"Belridge, South",35.4634922,-119.7338087,Aera Energy LLC,"1,840",
FF_Disclosures_Refined,558,04-030-47013,2012-06-29,Hydraulic Fracture,Oil,,"19,026",Kern,"Belridge, South",35.4634678,-119.7338677,Aera Energy LLC,"1,440",
FF_Disclosures_Refined,559,04-030-47010,2012-07-02,Hydraulic Fracture,Oil,,"14,112",Kern,"Belridge, South",35.4642411,-119.7332991,Aera Energy LLC,"1,852",
FF_Disclosures_Refined,560,04-030-47011,2012-07-02,Hydraulic Fracture,Oil,,"20,118",Kern,"Belridge, South",35.4642065,-119.7333342,Aera Energy LLC,"1,448",
FF_Disclosures_Refined,561,04-030-47646,2012-07-02,Hydraulic Fracture,Oil,,"62,874",Kern,"Belridge, South",35.4899358,-119.7588715,Aera Energy LLC,"2,080",
FF_Disclosures_Refined,562,04-030-47650,2012-07-02,Hydraulic Fracture,Oil,,"95,676",Kern,"Belridge, South",35.4896314,-119.7607189,Aera Energy LLC,"2,030",
FF_Disclosures_Refined,563,04-030-47040,2012-07-03,Hydraulic Fracture,Oil,,"63,042",Kern,"Belridge, South",35.4751852,-119.7472007,Aera Energy LLC,"1,900",
FF_Disclosures_Refined,564,04-030-47151,2012-07-03,Hydraulic Fracture,Oil,,"62,916",Kern,"Belridge, South",35.4766035,-119.7465918,Aera Energy LLC,"1,950",
FF_Disclosures_Refined,565,04-030-47152,2012-07-03,Hydraulic Fracture,Oil,,"76,818",Kern,"Belridge, South",35.4752775,-119.7444362,Aera Energy LLC,"1,960",
FF_Disclosures_Refined,566,04-030-47147,2012-07-05,Hydraulic Fracture,Oil,,"126,252",Kern,"Belridge, South",35.4767376,-119.7502293,Aera Energy LLC,"1,930",
FF_Disclosures_Refined,567,04-030-47006,2012-07-06,Hydraulic Fracture,Oil,,"9,912",Kern,"Belridge, South",35.463995,-119.7349248,Aera Energy LLC,"1,670",
FF_Disclosures_Refined,568,04-030-47007,2012-07-06,Hydraulic Fracture,Oil,,"18,186",Kern,"Belridge, South",35.4640206,-119.7349665,Aera Energy LLC,"1,442",
FF_Disclosures_Refined,569,04-030-47148,2012-07-06,Hydraulic Fracture,Oil,,"126,336",Kern,"Belridge, South",35.4760315,-119.7473779,Aera Energy LLC,"1,950",
FF_Disclosures_Refined,570,04-030-47149,2012-07-06,Hydraulic Fracture,Oil,,"82,236",Kern,"Belridge, South",35.4742494,-119.7484427,Aera Energy LLC,"1,930",
FF_Disclosures_Refined,571,04-030-47150,2012-07-06,Hydraulic Fracture,Oil,,"81,648",Kern,"Belridge, South",35.4742494,-119.7484427,Aera Energy LLC,"1,850",
FF_Disclosures_Refined,572,04-030-47649,2012-07-16,Hydraulic Fracture,Oil,,"61,194",Kern,"Belridge, South",35.4859244,-119.7563816,Aera Energy LLC,"2,000",
FF_Disclosures_Refined,573,04-030-47651,2012-07-16,Hydraulic Fracture,Oil,,"91,182",Kern,"Belridge, South",35.4873617,-119.7606152,Aera Energy LLC,"1,950",
FF_Disclosures_Refined,574,04-030-47645,2012-07-17,Hydraulic Fracture,Oil,,"47,880",Kern,"Belridge, South",35.4864136,-119.7602423,Aera Energy LLC,"1,930",
FF_Disclosures_Refined,575,04-030-47652,2012-07-17,Hydraulic Fracture,Oil,,"57,330",Kern,"Belridge, South",35.4852381,-119.7600584,Aera Energy LLC,"1,930",
FF_Disclosures_Refined,576,04-030-47000,2012-07-18,Hydraulic Fracture,Oil,,"9,996",Kern,"Belridge, South",35.464541,-119.737135,Aera Energy LLC,"1,664",
FF_Disclosures_Refined,577,04-030-46669,2012-07-19,Hydraulic Fracture,Oil,,"296,772",Kern,"Belridge, South",35.4466237,-119.7252568,Aera Energy LLC,"2,594",
FF_Disclosures_Refined,578,04-030-47003,2012-07-19,Hydraulic Fracture,Oil,,"22,764",Kern,"Belridge, South",35.4662634,-119.7349039,Aera Energy LLC,"1,483",
FF_Disclosures_Refined,579,04-030-47738,2012-07-20,Hydraulic Fracture,Oil,,"34,818",Kern,"Belridge, South",35.4649192,-119.7418956,Aera Energy LLC,"1,020",
FF_Disclosures_Refined,580,04-030-47739,2012-07-20,Hydraulic Fracture,Oil,,"74,970",Kern,"Belridge, South",35.4651618,-119.7403196,Aera Energy LLC,"1,690",
FF_Disclosures_Refined,581,04-030-47736,2012-07-23,Hydraulic Fracture,Oil,,"79,170",Kern,"Belridge, South",35.469803,-119.7417323,Aera Energy LLC,"1,830",
FF_Disclosures_Refined,582,04-030-47740,2012-07-23,Hydraulic Fracture,Oil,,"67,494",Kern,"Belridge, South",35.4669886,-119.7417529,Aera Energy LLC,"1,670",
FF_Disclosures_Refined,583,04-030-46667,2012-07-24,Hydraulic Fracture,Oil,,"363,426",Kern,"Belridge, South",35.4445769,-119.7248304,Aera Energy LLC,"3,388",
FF_Disclosures_Refined,584,04-030-47150,2012-07-25,Hydraulic Fracture,Oil,,"115,080",Kern,"Belridge, South",35.4742494,-119.7484427,Aera Energy LLC,"1,850",
FF_Disclosures_Refined,585,04-030-46981,2012-07-31,Hydraulic Fracture,Oil,,"17,766",Kern,"Belridge, South",35.4699437,-119.7373589,Aera Energy LLC,"1,948",
FF_Disclosures_Refined,586,04-030-46982,2012-07-31,Hydraulic Fracture,Oil,,"17,598",Kern,"Belridge, South",35.4699681,-119.7373978,Aera Energy LLC,"1,568",
FF_Disclosures_Refined,587,04-030-47899,2012-08-09,Hydraulic Fracture,Oil,,"57,876",Kern,"Belridge, South",35.4675434,-119.7353222,Aera Energy LLC,"1,920",
FF_Disclosures_Refined,588,04-030-47900,2012-08-09,Hydraulic Fracture,Oil,,"54,432",Kern,"Belridge, South",35.4675787,-119.7341683,Aera Energy LLC,"2,020",
FF_Disclosures_Refined,589,04-030-46999,2012-08-10,Hydraulic Fracture,Oil,,"15,288",Kern,"Belridge, South",35.4659963,-119.7368833,Aera Energy LLC,"1,450",
FF_Disclosures_Refined,590,04-030-47010,2012-08-10,Hydraulic Fracture,Oil,,"24,570",Kern,"Belridge, South",35.4642411,-119.7332991,Aera Energy LLC,"1,852",
FF_Disclosures_Refined,591,04-030-45552,2012-08-13,Hydraulic Fracture,Oil,,"33,642",Kern,"Belridge, South",35.4699826,-119.7360633,Aera Energy LLC,"2,090",
FF_Disclosures_Refined,592,04-030-48586,2012-11-08,Hydraulic Fracture,Oil,,"76,020",Kern,"Belridge, South",35.4393057,-119.6946857,Aera Energy LLC,"1,711",
FF_Disclosures_Refined,593,04-030-48584,2012-11-09,Hydraulic Fracture,Oil,,"81,270",Kern,"Belridge, South",35.4396886,-119.6933401,Aera Energy LLC,"1,781",
FF_Disclosures_Refined,594,04-030-48588,2012-11-09,Hydraulic Fracture,Oil,,"79,632",Kern,"Belridge, South",35.4386968,-119.6956391,Aera Energy LLC,"1,741",
FF_Disclosures_Refined,595,04-030-48585,2012-11-12,Hydraulic Fracture,Oil,,"73,920",Kern,"Belridge, South",35.4389037,-119.6936136,Aera Energy LLC,"1,751",
FF_Disclosures_Refined,596,04-030-48590,2012-11-12,Hydraulic Fracture,Oil,,"72,702",Kern,"Belridge, South",35.4375279,-119.6908075,Aera Energy LLC,"1,851",
FF_Disclosures_Refined,597,04-030-48593,2012-11-13,Hydraulic Fracture,Oil,,"67,746",Kern,"Belridge, South",35.4366765,-119.6947188,Aera Energy LLC,"1,731",
FF_Disclosures_Refined,598,04-030-48596,2012-11-13,Hydraulic Fracture,Oil,,"70,140",Kern,"Belridge, South",35.4357793,-119.6946286,Aera Energy LLC,"1,841",
FF_Disclosures_Refined,599,04-030-48598,2012-11-13,Hydraulic Fracture,Oil,,"38,472",Kern,"Belridge, South",35.4351592,-119.6951877,Aera Energy LLC,"1,281",
FF_Disclosures_Refined,600,04-030-45542,2012-11-14,Hydraulic Fracture,Oil,,"107,730",Kern,"Belridge, South",35.4482196,-119.7044412,Aera Energy LLC,"1,791",
FF_Disclosures_Refined,601,04-030-45545,2012-11-14,Hydraulic Fracture,Oil,,"102,102",Kern,"Belridge, South",35.4478477,-119.703771,Aera Energy LLC,"1,771",
FF_Disclosures_Refined,602,04-030-48591,2012-11-14,Hydraulic Fracture,Oil,,"83,370",Kern,"Belridge, South",35.4369026,-119.6930436,Aera Energy LLC,"1,791",
FF_Disclosures_Refined,603,04-030-48594,2012-11-14,Hydraulic Fracture,Oil,,"81,522",Kern,"Belridge, South",35.4362561,-119.6924819,Aera Energy LLC,"1,791",
FF_Disclosures_Refined,604,04-030-45543,2012-11-15,Hydraulic Fracture,Oil,,"106,218",Kern,"Belridge, South",35.4480613,-119.7041349,Aera Energy LLC,"1,781",
FF_Disclosures_Refined,605,04-030-48595,2012-11-15,Hydraulic Fracture,Oil,,"80,388",Kern,"Belridge, South",35.4358993,-119.6922944,Aera Energy LLC,"1,851",
FF_Disclosures_Refined,606,04-030-48599,2012-11-15,Hydraulic Fracture,Oil,,"42,882",Kern,"Belridge, South",35.4348706,-119.692487,Aera Energy LLC,"1,341",
FF_Disclosures_Refined,607,04-030-43579,2012-11-19,Hydraulic Fracture,Oil,,"23,100",Kern,"Belridge, South",35.4655747,-119.7362162,Aera Energy LLC,"1,844",
FF_Disclosures_Refined,608,04-030-43580,2012-11-19,Hydraulic Fracture,Oil,,"23,184",Kern,"Belridge, South",35.4655686,-119.736286,Aera Energy LLC,"1,429",
FF_Disclosures_Refined,609,04-030-44192,2012-11-19,Hydraulic Fracture,Oil,,"20,916",Kern,"Belridge, South",35.4654794,-119.7392824,Aera Energy LLC,"1,281",
FF_Disclosures_Refined,610,04-030-48592,2012-11-19,Hydraulic Fracture,Oil,,"576,828",Kern,"Belridge, South",35.4366157,-119.690305,Aera Energy LLC,"1,861",
FF_Disclosures_Refined,611,04-030-48640,2012-11-19,Hydraulic Fracture,Oil,,"77,238",Kern,"Belridge, South",35.4348946,-119.6890077,Aera Energy LLC,"1,851",
FF_Disclosures_Refined,612,04-030-48260,2012-11-20,Hydraulic Fracture,Oil,,"12,726",Kern,"Belridge, South",35.4660002,-119.7387912,Aera Energy LLC,"1,660",
FF_Disclosures_Refined,613,04-030-48261,2012-11-20,Hydraulic Fracture,Oil,,"11,046",Kern,"Belridge, South",35.4654016,-119.7383335,Aera Energy LLC,"1,638",
FF_Disclosures_Refined,614,04-030-48272,2012-11-20,Hydraulic Fracture,Oil,,"25,032",Kern,"Belridge, South",35.4659732,-119.7388481,Aera Energy LLC,"1,435",
FF_Disclosures_Refined,615,04-030-48286,2012-11-20,Hydraulic Fracture,Oil,,"22,176",Kern,"Belridge, South",35.4653932,-119.7384001,Aera Energy LLC,"1,439",
FF_Disclosures_Refined,616,04-030-48213,2012-11-21,Hydraulic Fracture,Oil,,"47,796",Kern,"Belridge, South",35.4538485,-119.7132006,Aera Energy LLC,"1,651",
FF_Disclosures_Refined,617,04-030-48644,2012-11-27,Hydraulic Fracture,Oil,,"73,290",Kern,"Belridge, South",35.4330562,-119.6814479,Aera Energy LLC,"2,141",
FF_Disclosures_Refined,618,04-030-48642,2012-11-28,Hydraulic Fracture,Oil,,"90,846",Kern,"Belridge, South",35.4340332,-119.6881944,Aera Energy LLC,"1,891",
FF_Disclosures_Refined,619,04-030-48646,2012-11-28,Hydraulic Fracture,Oil,,"93,492",Kern,"Belridge, South",35.43341488,-119.6876961,Aera Energy LLC,"1,921",
FF_Disclosures_Refined,620,04-030-48643,2012-11-30,Hydraulic Fracture,Oil,,"41,706",Kern,"Belridge, South",35.4332327,-119.6919649,Aera Energy LLC,"1,321",
FF_Disclosures_Refined,621,04-030-48732,2012-11-30,Hydraulic Fracture,Oil,,"80,178",Kern,"Belridge, South",35.4331837,-119.6908026,Aera Energy LLC,"1,911",
FF_Disclosures_Refined,622,04-030-44622,2012-12-03,Hydraulic Fracture,Oil,,"79,086",Kern,"Belridge, South",35.4696385,-119.7355616,Aera Energy LLC,"2,100",
FF_Disclosures_Refined,623,04-030-48740,2012-12-03,Hydraulic Fracture,Oil,,"91,854",Kern,"Belridge, South",35.4290972,-119.6812895,Aera Energy LLC,"2,121",
FF_Disclosures_Refined,624,04-030-48741,2012-12-03,Hydraulic Fracture,Oil,,"77,448",Kern,"Belridge, South",35.4291714,-119.6819954,Aera Energy LLC,"2,201",
FF_Disclosures_Refined,625,04-030-44621,2012-12-04,Hydraulic Fracture,Oil,,"79,380",Kern,"Belridge, South",35.4686058,-119.7355794,Aera Energy LLC,"1,980",
FF_Disclosures_Refined,626,04-030-48731,2012-12-04,Hydraulic Fracture,Oil,,"91,980",Kern,"Belridge, South",35.4277284,-119.6796165,Aera Energy LLC,"2,301",
FF_Disclosures_Refined,627,04-030-48742,2012-12-04,Hydraulic Fracture,Oil,,"90,720",Kern,"Belridge, South",35.4277604,-119.6805259,Aera Energy LLC,"2,271",
FF_Disclosures_Refined,628,04-030-48743,2012-12-05,Hydraulic Fracture,Oil,,"85,386",Kern,"Belridge, South",35.4282659,-119.6815758,Aera Energy LLC,"2,271",
FF_Disclosures_Refined,629,04-030-48280,2012-12-06,Hydraulic Fracture,Oil,,"27,678",Kern,"Belridge, South",35.4659589,-119.7377079,Aera Energy LLC,"1,824",
FF_Disclosures_Refined,630,04-030-48281,2012-12-06,Hydraulic Fracture,Oil,,"24,192",Kern,"Belridge, South",35.4659485,-119.7377741,Aera Energy LLC,"1,418",
FF_Disclosures_Refined,631,04-030-48284,2012-12-07,Hydraulic Fracture,Oil,,"23,058",Kern,"Belridge, South",35.4662104,-119.7372607,Aera Energy LLC,"1,802",
FF_Disclosures_Refined,632,04-030-48285,2012-12-07,Hydraulic Fracture,Oil,,"25,788",Kern,"Belridge, South",35.4662287,-119.7373285,Aera Energy LLC,"1,434",
FF_Disclosures_Refined,633,04-030-48930,2013-02-01,Hydraulic Fracture,Oil,,"86,226",Kern,"Belridge, South",35.4851859,-119.7506092,Aera Energy LLC,"2,151",
FF_Disclosures_Refined,634,04-030-48934,2013-02-01,Hydraulic Fracture,Oil,,"62,874",Kern,"Belridge, South",35.4846946,-119.7502969,Aera Energy LLC,"2,221",
FF_Disclosures_Refined,635,04-030-44614,2013-02-05,Hydraulic Fracture,Oil,,"79,506",Kern,"Belridge, South",35.4726887,-119.7404446,Aera Energy LLC,"1,980",
FF_Disclosures_Refined,636,04-030-47904,2013-02-06,Hydraulic Fracture,Oil,,"87,696",Kern,"Belridge, South",35.4661158,-119.7376113,Aera Energy LLC,"1,800",
FF_Disclosures_Refined,637,04-030-48418,2013-02-07,Hydraulic Fracture,Oil,,"20,664",Kern,"Belridge, South",35.4674212,-119.7386207,Aera Energy LLC,"1,788",
