time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-12-10T10:08:48.180Z,32.6966667,-115.3858333,15,2.71,ml,12,175,0.1701,0.39,ci,ci3317566,2016-01-29T01:23:31.240Z,"9km ENE of Mexicali, B.C., MX",earthquake,1.71,31.61,0.024,2,reviewed,ci,ci
1974-12-10T09:10:23.710Z,36.519,-121.1018333,5.388,3.81,md,64,54,0.02342,0.06,nc,nc1022164,2016-12-14T22:46:15.680Z,"Central California",earthquake,0.18,0.34,0.38,18,reviewed,nc,nc
1974-12-10T00:40:24.960Z,36.8373333,-121.5578333,5.051,2.96,md,22,49,0.04144,0.04,nc,nc1022162,2016-12-14T22:46:02.765Z,"Central California",earthquake,0.21,0.39,0.44,5,reviewed,nc,nc
1974-12-09T23:41:43.380Z,36.9215,-121.4606667,3.996,2.7,md,25,60,0.04324,0.11,nc,nc1022161,2016-12-14T22:45:58.791Z,"Central California",earthquake,0.22,0.91,0.47,6,reviewed,nc,nc
1974-12-09T22:53:20.720Z,36.9146667,-121.4753333,4.976,3.08,md,28,55,0.03243,0.12,nc,nc1022160,2016-12-14T22:45:54.992Z,"Central California",earthquake,0.25,0.59,0.3,7,reviewed,nc,nc
1974-12-09T13:35:28.060Z,36.9275,-121.4596667,6.866,3.01,md,53,52,0.07117,0.1,nc,nc1022157,2016-12-14T22:45:41.600Z,"Central California",earthquake,0.16,0.51,0.62,12,reviewed,nc,nc
1974-12-09T07:50:10.060Z,36.9213333,-121.4645,9.196,2.68,md,34,52,0.07838,0.07,nc,nc1022155,2016-12-14T22:45:29.420Z,"Central California",earthquake,0.19,0.51,0.43,10,reviewed,nc,nc
1974-12-08T18:56:34.410Z,36.9111667,-121.4661667,8.106,2.79,md,24,78,0.08739,0.07,nc,nc1022148,2016-12-14T22:44:58.425Z,"Central California",earthquake,0.22,0.77,0.3,9,reviewed,nc,nc
1974-12-08T09:48:59.290Z,36.9238333,-121.4618333,6.976,2.54,md,14,61,0.07568,0.06,nc,nc1022141,2016-12-14T22:44:42.015Z,"Central California",earthquake,0.28,1.01,0.36,5,reviewed,nc,nc
1974-12-08T08:09:33.640Z,38.6718333,-122.8108333,4.309,3.06,md,16,133,0.05766,0.1,nc,nc1022140,2016-12-14T22:44:38.198Z,"Northern California",earthquake,0.36,1.25,0.16,11,reviewed,nc,nc
1974-12-08T05:03:39.870Z,36.9138333,-121.473,8.476,2.84,md,25,56,0.08919,0.08,nc,nc1022139,2016-12-14T22:44:34.034Z,"Central California",earthquake,0.24,0.82,0.35,7,reviewed,nc,nc
1974-12-08T02:24:55.990Z,36.9096667,-121.472,9.456,3.21,md,25,51,0.09189,0.08,nc,nc1022138,2016-12-14T22:44:30.003Z,"Central California",earthquake,0.23,0.71,0.4,8,reviewed,nc,nc
1974-12-08T01:07:35.280Z,36.9231667,-121.466,9.756,2.84,md,27,59,0.07838,0.07,nc,nc1022137,2016-12-14T22:44:26.032Z,"Central California",earthquake,0.2,0.63,0.61,7,reviewed,nc,nc
1974-12-07T21:54:13.060Z,34.3048333,-117.1196667,4.14,2.71,ml,19,88,,0.42,ci,ci3317562,2016-01-29T01:18:21.900Z,"9km NE of Lake Arrowhead, CA",earthquake,0.66,1.66,0.157,4,reviewed,ci,ci
1974-12-07T21:44:24.980Z,36.9268333,-121.4671667,6.696,3.39,md,43,50,0.07568,0.09,nc,nc1022133,2016-12-14T22:44:12.820Z,"Central California",earthquake,0.16,0.55,0.53,15,reviewed,nc,nc
1974-12-07T20:51:40.220Z,36.925,-121.4678333,8.656,2.91,md,37,50,0.07748,0.1,nc,nc1022131,2016-12-14T22:43:58.930Z,"Central California",earthquake,0.2,0.58,0.67,7,reviewed,nc,nc
1974-12-07T13:49:34.130Z,36.9138333,-121.4658333,8.806,3.38,md,35,52,0.08559,0.08,nc,nc1022126,2016-12-14T22:43:43.020Z,"Central California",earthquake,0.17,0.56,0.26,8,reviewed,nc,nc
1974-12-07T10:55:49.630Z,36.912,-121.4691667,9.556,3.22,md,26,52,0.08829,0.09,nc,nc1022124,2016-12-14T22:43:32.263Z,"Central California",earthquake,0.24,0.83,0.41,8,reviewed,nc,nc
1974-12-07T10:08:29.580Z,37.18,-117.8748333,0.08,3.53,ml,7,266,0.3105,0.48,ci,ci3317560,2016-01-29T01:47:59.680Z,"37km E of Big Pine, CA",earthquake,3.16,3.95,0.265,9,reviewed,ci,ci
1974-12-07T07:48:28.970Z,36.9225,-121.4588333,6.556,2.59,md,19,61,0.07477,0.06,nc,nc1022120,2016-12-14T22:43:16.110Z,"Central California",earthquake,0.24,0.92,0.33,6,reviewed,nc,nc
1974-12-07T06:18:02.570Z,34.1815,-117.6143333,2,2.92,ml,21,48,,0.37,ci,ci3317559,2016-01-29T01:37:50.090Z,"7km NNW of Rancho Cucamonga, CA",earthquake,0.69,1.12,0.233,7,reviewed,ci,ci
1974-12-07T06:06:07.660Z,36.9371667,-121.4661667,5.726,2.82,md,19,62,0.06847,0.08,nc,nc1022115,2016-12-14T22:43:04.270Z,"Central California",earthquake,0.3,0.93,0.35,6,reviewed,nc,nc
1974-12-07T06:01:25.030Z,36.915,-121.4691667,8.546,3.13,md,24,66,0.08649,0.07,nc,nc1022114,2016-12-14T22:43:00.356Z,"Central California",earthquake,0.23,0.84,0.48,9,reviewed,nc,nc
1974-12-06T23:01:35.510Z,36.6361667,-121.2466667,5.364,2.65,md,45,51,0.008108,0.06,nc,nc1022111,2016-12-14T22:42:46.750Z,"Central California",earthquake,0.17,0.26,0.67,10,reviewed,nc,nc
1974-12-06T22:52:18.470Z,36.9258333,-121.4773333,12.126,2.82,md,9,78,0.08198,0.13,nc,nc1022110,2016-12-14T22:42:40.029Z,"Central California",earthquake,0.8,4.15,0.08,6,reviewed,nc,nc
1974-12-06T22:44:10.340Z,36.2361667,-120.808,5.601,2.67,md,9,154,0.02252,0.05,nc,nc1022109,2016-12-14T22:42:35.850Z,"Central California",earthquake,0.59,0.6,0.04,4,reviewed,nc,nc
1974-12-06T18:22:34.480Z,36.2088333,-120.8015,2.616,3.14,md,10,121,0.007207,0.06,nc,nc1022107,2016-12-14T22:42:27.619Z,"Central California",earthquake,0.35,0.45,0.25,3,reviewed,nc,nc
1974-12-06T15:34:02.600Z,35.824,-120.3796667,7.093,3.18,md,15,241,0.06396,0.06,nc,nc1022106,2016-12-14T22:42:23.639Z,"Central California",earthquake,0.88,0.37,0.24,7,reviewed,nc,nc
1974-12-06T13:45:13.450Z,34.0938333,-118.2343333,12.12,3.35,ml,22,82,,0.4,ci,ci3317556,2016-01-29T01:28:20.160Z,"3km E of Silver Lake, CA",earthquake,0.87,0.76,0.128,10,reviewed,ci,ci
1974-12-06T12:13:08.430Z,32.6988333,-115.4208333,15,4.34,ml,18,176,0.128,0.4,ci,ci3317549,2016-01-29T01:23:29.730Z,"7km NE of Mexicali, B.C., MX",earthquake,1.76,31.61,0.109,12,reviewed,ci,ci
1974-12-06T07:26:10.340Z,36.925,-121.4613333,4.064,2.7,md,20,61,0.04324,0.1,nc,nc1022100,2016-12-14T22:42:07.806Z,"Central California",earthquake,0.27,0.88,0.33,6,reviewed,nc,nc
1974-12-06T06:39:04.700Z,37.0696667,-121.5085,7.365,2.6,md,19,105,0.04865,0.05,nc,nc1022099,2016-12-14T22:42:03.989Z,"Northern California",earthquake,0.25,0.65,,1,reviewed,nc,nc
1974-12-06T04:50:11.290Z,36.987,-121.6483333,4.559,2.71,md,29,41,0.05045,0.07,nc,nc1022098,2016-12-14T22:41:58.930Z,"Northern California",earthquake,0.19,0.44,0.43,10,reviewed,nc,nc
1974-12-06T04:32:42.150Z,36.5501667,-121.0486667,7.46,2.84,md,12,102,0.04505,0.08,nc,nc1022097,2016-12-14T22:41:52.599Z,"Central California",earthquake,0.35,0.7,0.07,3,reviewed,nc,nc
1974-12-05T21:26:20.110Z,35.8196667,-120.375,7.613,3.28,md,14,245,0.06937,0.05,nc,nc1022094,2016-12-14T22:41:41.407Z,"Central California",earthquake,0.99,0.38,0.84,8,reviewed,nc,nc
1974-12-05T20:39:19.910Z,33.0921667,-116.5681667,14,3.15,ml,10,70,0.359,0.49,ci,ci3317527,2016-01-29T01:18:20.370Z,"4km ENE of Julian, CA",earthquake,0.88,31.61,0.014,4,reviewed,ci,ci
1974-12-05T19:54:28.470Z,34.6241667,-117.1238333,0.55,2.7,mh,,,,,ci,ci12322811,2016-01-29T01:18:54.910Z,"15km NNE of Apple Valley, CA",quarry blast,,,,0,reviewed,ci,ci
1974-12-05T18:46:23.280Z,36.9273333,-121.4588333,6.314,3.48,md,36,46,0.04595,0.11,nc,nc1022090,2016-12-14T22:41:24.080Z,"Central California",earthquake,0.23,0.62,0.51,13,reviewed,nc,nc
1974-12-05T17:13:16.670Z,36.931,-121.462,4.724,2.98,md,24,57,0.04414,0.11,nc,nc1022089,2016-12-14T22:41:17.674Z,"Central California",earthquake,0.28,0.73,0.24,5,reviewed,nc,nc
1974-12-05T15:03:42.640Z,33.4665,-118.2606667,0.01,2.54,ml,14,87,,0.49,ci,ci3317519,2016-01-29T01:23:29.190Z,"15km NNE of Avalon, CA",earthquake,1.08,2.03,0.088,4,reviewed,ci,ci
1974-12-05T13:16:27.760Z,36.914,-121.469,8.084,4.11,md,52,46,0.03694,0.09,nc,nc1022086,2016-12-14T22:41:08.410Z,"Central California",earthquake,0.16,0.55,0.24,7,reviewed,nc,nc
1974-12-05T11:09:37.960Z,36.6625,-121.282,4.225,2.58,md,51,54,0.008108,0.06,nc,nc1022084,2016-12-14T22:40:52.740Z,"Central California",earthquake,0.17,0.3,0.19,8,reviewed,nc,nc
1974-12-05T09:32:39.220Z,36.0083333,-120.8823333,12.715,4.36,md,31,93,0.1631,0.17,nc,nc1022082,2016-12-14T22:40:38.980Z,"Central California",earthquake,0.54,0.72,0.55,15,reviewed,nc,nc
1974-12-05T02:42:00.890Z,36.9156667,-121.4758333,3.274,2.51,md,17,83,0.03153,0.09,nc,nc1022078,2016-12-14T22:40:20.741Z,"Central California",earthquake,0.27,0.8,0.52,9,reviewed,nc,nc
1974-12-05T02:19:01.090Z,35.9988333,-120.564,3.793,2.57,md,10,167,0.09009,0.03,nc,nc1022077,2016-12-14T22:40:16.516Z,"Central California",earthquake,0.69,1.38,0.05,3,reviewed,nc,nc
1974-12-04T23:09:46.510Z,40.3423333,-124.4426667,24.404,3.12,md,14,303,0.1288,0.06,nc,nc1022075,2016-12-14T22:40:08.643Z,"offshore Northern California",earthquake,5.02,2.12,,1,reviewed,nc,nc
1974-12-04T21:42:57.190Z,36.9268333,-121.4598333,7.454,2.66,md,29,51,0.04505,0.09,nc,nc1022074,2016-12-14T22:40:04.204Z,"Central California",earthquake,0.23,0.64,0.49,8,reviewed,nc,nc
1974-12-04T21:16:41.790Z,36.6516667,-121.2675,4.978,2.8,md,35,69,0.01171,0.04,nc,nc1022073,2016-12-14T22:39:55.990Z,"Central California",earthquake,0.23,0.27,0.47,9,reviewed,nc,nc
1974-12-04T21:15:47.110Z,36.6495,-121.2685,5.008,3.23,md,37,63,0.00991,0.04,nc,nc1022072,2016-12-14T22:39:45.550Z,"Central California",earthquake,0.22,0.28,0.32,8,reviewed,nc,nc
1974-12-04T19:09:20.100Z,36.4961667,-120.6926667,9.234,3.28,md,35,209,0.1595,0.1,nc,nc1022071,2016-12-14T22:39:37.980Z,"Central California",earthquake,0.35,0.44,0.18,6,reviewed,nc,nc
1974-12-04T13:04:49.250Z,40.4545,-124.1408333,23.524,2.73,md,15,109,0.04685,0.03,nc,nc1022065,2016-12-14T22:39:09.740Z,"Northern California",earthquake,0.66,0.85,0.05,15,reviewed,nc,nc
1974-12-04T12:55:54.150Z,40.4561667,-124.1435,23.924,2.71,md,16,108,0.04955,0.03,nc,nc1022064,2016-12-14T22:39:05.754Z,"Northern California",earthquake,0.67,0.94,0.09,16,reviewed,nc,nc
1974-12-04T07:54:23.660Z,37.1056667,-121.5138333,7.614,2.67,md,19,103,0.05315,0.04,nc,nc1022060,2016-12-14T22:38:49.631Z,"Northern California",earthquake,0.27,0.69,0.25,7,reviewed,nc,nc
1974-12-03T18:58:23.400Z,36.9196667,-121.466,5.424,3.9,md,47,54,0.03964,0.12,nc,nc1022047,2016-12-14T22:37:58.420Z,"Central California",earthquake,0.2,0.51,0.43,18,reviewed,nc,nc
1974-12-03T06:55:26.140Z,36.9158333,-121.4743333,5.154,3.18,md,24,60,0.03243,0.14,nc,nc1022038,2016-12-14T22:37:21.703Z,"Central California",earthquake,0.3,0.82,0.23,6,reviewed,nc,nc
1974-12-03T05:52:59.210Z,36.6046667,-121.2116667,2.257,2.52,md,10,91,0.03423,0.06,nc,nc1022036,2016-12-14T22:37:14.069Z,"Central California",earthquake,0.26,0.59,0.27,5,reviewed,nc,nc
1974-12-03T00:05:56.060Z,36.8626667,-121.4455,-0.177,2.68,md,14,96,0.03153,0.09,nc,nc1022033,2016-12-14T22:36:59.450Z,"Central California",earthquake,0.27,1.29,0.28,4,reviewed,nc,nc
1974-12-02T22:38:16.560Z,36.9183333,-121.4653333,6.936,3.17,md,27,54,0.03964,0.13,nc,nc1022032,2016-12-14T22:36:55.691Z,"Central California",earthquake,0.29,0.76,0.63,7,reviewed,nc,nc
1974-12-02T20:50:16.370Z,36.9355,-121.4738333,3.546,2.68,md,16,134,0.03694,0.08,nc,nc1022031,2016-12-14T22:36:51.936Z,"Central California",earthquake,0.3,0.64,0.04,3,reviewed,nc,nc
1974-12-02T06:54:40.000Z,37.119,-121.5253333,7.564,2.97,md,28,101,0.06577,0.08,nc,nc1022026,2016-12-14T22:36:28.460Z,"Northern California",earthquake,0.27,0.64,0.46,10,reviewed,nc,nc
1974-12-02T03:39:34.680Z,37.1991667,-121.2021667,-0.357,3.5,md,40,121,0.1252,0.1,nc,nc1022025,2016-12-14T22:36:19.180Z,"Northern California",earthquake,0.37,3.45,0.22,8,reviewed,nc,nc
1974-12-02T00:22:23.180Z,37.2055,-121.194,0.503,3.23,md,73,125,0.1324,0.11,nc,nc1022023,2016-12-14T22:36:05.810Z,"Northern California",earthquake,0.19,2.55,0.58,15,reviewed,nc,nc
1974-12-02T00:01:39.750Z,36.9246667,-121.4601667,5.066,4.01,md,62,57,0.04414,0.13,nc,nc1022022,2016-12-14T22:35:55.990Z,"Central California",earthquake,0.18,0.45,0.2,10,reviewed,nc,nc
1974-12-01T19:26:12.920Z,36.652,-121.269,5.172,3.47,md,62,67,0.01081,0.07,nc,nc1022020,2016-12-14T22:35:44.400Z,"Central California",earthquake,0.17,0.22,0.55,13,reviewed,nc,nc
1974-12-01T17:35:53.300Z,36.2403333,-120.818,8.421,2.52,md,6,195,0.02973,0.03,nc,nc1022019,2016-12-14T22:35:37.954Z,"Central California",earthquake,1.11,0.77,0.02,3,reviewed,nc,nc
1974-12-01T16:43:32.750Z,36.912,-121.4748333,5.106,3.46,md,39,50,0.03333,0.16,nc,nc1022018,2016-12-14T22:35:33.010Z,"Central California",earthquake,0.27,0.65,0.4,4,reviewed,nc,nc
1974-12-01T11:28:39.360Z,34.3251667,-118.5288333,13.08,2.68,ml,7,124,,0.91,ci,ci3317508,2016-01-29T01:47:59.160Z,"6km NNW of Granada Hills, CA",earthquake,3.25,5.47,0.396,4,reviewed,ci,ci
1974-12-01T10:20:54.460Z,37.2551667,-121.6373333,5.933,3.7,ml,67,77,0.02973,0.06,nc,nc1022016,2016-12-14T22:35:21.840Z,"Northern California",earthquake,0.17,0.37,,0,reviewed,nc,nc
1974-12-01T08:24:31.330Z,36.914,-121.4741667,5.316,2.81,md,32,63,0.03333,0.15,nc,nc1022015,2016-12-14T22:35:14.420Z,"Central California",earthquake,0.26,0.64,0.52,6,reviewed,nc,nc
1974-12-01T08:20:16.700Z,36.4465,-121.0125,0.18,2.75,md,30,76,0.02252,0.12,nc,nc1022014,2016-12-14T22:35:07.000Z,"Central California",earthquake,0.43,2.27,0.65,8,reviewed,nc,nc
1974-12-01T01:50:52.870Z,37.0025,-121.712,11.041,3.1,md,29,53,0.02252,0.09,nc,nc1022010,2016-12-14T22:34:48.540Z,"Northern California",earthquake,0.33,0.5,0.43,9,reviewed,nc,nc
1974-11-30T22:30:05.070Z,37.0055,-121.6995,7.299,2.73,md,15,45,0.03063,0.07,nc,nc1022007,2016-12-14T22:34:32.473Z,"Northern California",earthquake,0.29,0.74,0.45,7,reviewed,nc,nc
1974-11-30T20:10:20.300Z,33.3513333,-116.7065,4.87,2.84,ml,14,55,0.1307,0.52,ci,ci3317505,2016-01-29T01:42:42.870Z,"10km NW of Warner Springs, CA",earthquake,0.86,2.07,0.201,5,reviewed,ci,ci
1974-11-30T16:18:41.660Z,34.0733333,-117.5098333,10.26,2.51,ml,17,59,,0.44,ci,ci3317504,2016-01-29T01:13:17.330Z,"6km WSW of Fontana, CA",earthquake,0.77,1.15,0.16,5,reviewed,ci,ci
1974-11-30T12:12:48.980Z,36.9295,-121.4588333,5.876,3.76,md,31,71,0.04595,0.11,nc,nc1022005,2016-12-14T22:34:23.560Z,"Central California",earthquake,0.25,0.65,0.08,4,reviewed,nc,nc
1974-11-30T01:33:21.440Z,36.9296667,-121.464,4.796,3.74,md,24,56,0.04234,0.12,nc,nc1021999,2016-12-14T22:33:53.505Z,"Central California",earthquake,0.27,0.77,0.07,4,reviewed,nc,nc
1974-11-29T15:17:39.350Z,36.684,-121.3,-0.152,2.5,md,24,78,0.002703,0.27,nc,nc1021996,2016-12-14T22:33:41.183Z,"Central California",earthquake,0.36,0.38,0.01,3,reviewed,nc,nc
1974-11-29T13:16:16.550Z,36.9175,-121.4703333,3.616,3.44,md,20,58,0.03604,0.11,nc,nc1021993,2016-12-14T22:33:29.974Z,"Central California",earthquake,0.29,0.89,0.35,8,reviewed,nc,nc
1974-11-29T12:16:23.750Z,36.9215,-121.472,3.846,3.94,md,41,58,0.03423,0.13,nc,nc1021992,2016-12-14T22:33:24.690Z,"Central California",earthquake,0.19,0.53,0.24,7,reviewed,nc,nc
1974-11-29T05:33:18.260Z,36.9298333,-121.4631667,4.076,3.12,md,17,62,0.04324,0.13,nc,nc1021989,2016-12-14T22:33:08.493Z,"Central California",earthquake,0.36,1.02,0.32,5,reviewed,nc,nc
1974-11-29T05:28:43.050Z,36.9238333,-121.2825,4.576,2.78,md,24,89,0.04505,0.06,nc,nc1021988,2016-12-14T22:33:04.572Z,"Central California",earthquake,0.26,0.68,0.39,6,reviewed,nc,nc
1974-11-29T05:09:33.680Z,36.9271667,-121.4588333,6.046,3.87,md,40,62,0.04595,0.14,nc,nc1021987,2016-12-14T22:32:59.060Z,"Central California",earthquake,0.23,0.56,0.15,6,reviewed,nc,nc
1974-11-29T04:43:46.210Z,36.9258333,-121.4601667,4.036,3.12,md,10,70,0.04414,0.11,nc,nc1021985,2016-12-14T22:32:49.131Z,"Central California",earthquake,0.42,1.6,0.34,2,reviewed,nc,nc
1974-11-29T04:26:22.750Z,36.9285,-121.4606667,5.676,3.09,md,16,62,0.04414,0.11,nc,nc1021984,2016-12-14T22:32:45.017Z,"Central California",earthquake,0.37,1.01,0.2,3,reviewed,nc,nc
1974-11-29T03:19:51.940Z,36.9106667,-121.4766667,3.616,3.22,md,17,93,0.03153,0.13,nc,nc1021979,2016-12-14T22:32:25.900Z,"Central California",earthquake,0.39,0.94,0.24,5,reviewed,nc,nc
1974-11-29T02:40:29.340Z,36.9191667,-121.4706667,4.626,3.45,md,18,84,0.03514,0.12,nc,nc1021978,2016-12-14T22:32:21.819Z,"Central California",earthquake,0.39,0.86,0.22,6,reviewed,nc,nc
1974-11-29T02:26:47.120Z,36.9138333,-121.4723333,3.946,3.13,md,16,91,0.03423,0.12,nc,nc1021977,2016-12-14T22:32:17.982Z,"Central California",earthquake,0.42,0.92,0.19,7,reviewed,nc,nc
1974-11-29T02:08:17.400Z,36.9253333,-121.4623333,5.726,3.57,md,37,61,0.04234,0.1,nc,nc1021976,2016-12-14T22:32:13.010Z,"Central California",earthquake,0.21,0.51,0.18,4,reviewed,nc,nc
1974-11-29T02:01:02.850Z,33.9445,-116.9876667,1.85,2.5,mh,,,,,ci,ci12322791,2016-01-29T01:23:56.380Z,"2km NNW of Beaumont, CA",earthquake,,,,0,reviewed,ci,ci
1974-11-29T01:49:39.220Z,36.9153333,-121.471,4.436,3.09,md,16,87,0.03514,0.1,nc,nc1021975,2016-12-14T22:32:03.837Z,"Central California",earthquake,0.35,0.76,0.34,5,reviewed,nc,nc
1974-11-29T01:46:05.090Z,36.9108333,-121.465,4.446,3.05,md,8,68,0.04054,0.12,nc,nc1021974,2016-12-14T22:31:59.507Z,"Central California",earthquake,0.49,1.72,,1,reviewed,nc,nc
1974-11-29T01:36:49.280Z,36.9161667,-121.4735,2.916,2.64,md,8,66,0.03333,0.16,nc,nc1021972,2016-12-14T22:31:51.392Z,"Central California",earthquake,0.53,2.27,,1,reviewed,nc,nc
1974-11-29T01:35:30.230Z,36.9166667,-121.4706667,1.956,2.63,md,8,66,0.03604,0.18,nc,nc1021970,2016-12-14T22:31:42.192Z,"Central California",earthquake,0.58,4.45,,1,reviewed,nc,nc
1974-11-29T01:32:01.840Z,36.919,-121.4591667,1.456,2.94,md,8,70,0.04505,0.16,nc,nc1021969,2016-12-14T22:31:37.532Z,"Central California",earthquake,0.53,7.82,,1,reviewed,nc,nc
1974-11-29T01:04:06.850Z,36.9246667,-121.468,3.586,4,ml,34,62,0.03784,0.12,nc,nc1021968,2016-12-14T22:31:32.020Z,"Central California",earthquake,0.25,0.6,,0,reviewed,nc,nc
1974-11-29T01:03:03.240Z,36.9055,-121.4673333,5.926,2.63,md,15,71,0.04054,0.14,nc,nc1021967,2016-12-14T22:31:24.034Z,"Central California",earthquake,0.45,1.07,0.21,5,reviewed,nc,nc
1974-11-29T00:55:20.720Z,36.9326667,-121.454,3.186,3.17,md,8,73,0.05135,0.09,nc,nc1021966,2016-12-14T22:31:17.837Z,"Central California",earthquake,0.4,2.08,,1,reviewed,nc,nc
1974-11-29T00:52:57.010Z,36.916,-121.4668333,3.556,2.84,md,8,66,0.03874,0.16,nc,nc1021965,2016-12-14T22:31:10.604Z,"Central California",earthquake,0.55,2.23,,1,reviewed,nc,nc
1974-11-29T00:37:10.020Z,36.9271667,-121.4645,4.316,4.27,md,36,67,0.04144,0.14,nc,nc1021964,2016-12-14T22:31:01.740Z,"Central California",earthquake,0.27,0.58,0.03,3,reviewed,nc,nc
1974-11-29T00:25:12.900Z,36.915,-121.4695,3.276,2.94,md,25,66,0.03694,0.13,nc,nc1021963,2016-12-14T22:30:47.570Z,"Central California",earthquake,0.23,0.8,0.78,4,reviewed,nc,nc
1974-11-29T00:12:03.180Z,36.9111667,-121.4736667,2.586,2.54,md,8,69,0.03423,0.16,nc,nc1021961,2016-12-14T22:30:30.857Z,"Central California",earthquake,0.56,2.99,,1,reviewed,nc,nc
1974-11-29T00:11:05.710Z,36.9238333,-121.4651667,2.476,3.39,md,12,61,0.04054,0.14,nc,nc1021960,2016-12-14T22:30:26.169Z,"Central California",earthquake,0.41,2.28,,1,reviewed,nc,nc
1974-11-28T23:35:57.570Z,36.9283333,-121.4633333,5.876,3.2,ml,40,61,0.04234,0.09,nc,nc1021959,2016-12-14T22:30:20.460Z,"Central California",earthquake,0.2,0.45,,0,reviewed,nc,nc
1974-11-28T23:31:55.060Z,36.925,-121.4648333,2.506,3.39,md,12,61,0.04054,0.14,nc,nc1021958,2016-12-14T22:30:13.296Z,"Central California",earthquake,0.41,2.22,,1,reviewed,nc,nc
1974-11-28T23:23:41.770Z,36.9158333,-121.4711667,2.776,2.72,md,9,67,0.03514,0.15,nc,nc1021957,2016-12-14T22:30:08.939Z,"Central California",earthquake,0.49,2.32,,1,reviewed,nc,nc
1974-11-28T23:22:33.560Z,36.9245,-121.4683333,2.288,2.9,md,8,71,0.07838,0.17,nc,nc1021956,2016-12-14T22:30:04.142Z,"Central California",earthquake,0.76,5.71,,1,reviewed,nc,nc
1974-11-28T23:21:38.760Z,36.9208333,-121.4626667,4.566,3.05,md,12,63,0.04234,0.13,nc,nc1021955,2016-12-14T22:29:59.740Z,"Central California",earthquake,0.41,1.32,0.43,4,reviewed,nc,nc
1974-11-28T23:15:50.150Z,36.9238333,-121.4643333,2.706,2.88,md,13,62,0.04054,0.14,nc,nc1021954,2016-12-14T22:29:55.686Z,"Central California",earthquake,0.4,1.95,0.61,2,reviewed,nc,nc
1974-11-28T23:12:36.550Z,36.9106667,-121.4708333,4.516,2.98,md,10,68,0.03604,0.15,nc,nc1021953,2016-12-14T22:29:51.445Z,"Central California",earthquake,0.49,1.5,0.67,2,reviewed,nc,nc
1974-11-28T23:09:40.810Z,36.9181667,-121.4653333,3.196,3.04,md,8,67,0.03964,0.12,nc,nc1021952,2016-12-14T22:29:47.256Z,"Central California",earthquake,0.44,1.96,,1,reviewed,nc,nc
1974-11-28T23:09:08.470Z,36.918,-121.4623333,2.556,2.84,md,9,69,0.04234,0.11,nc,nc1021951,2016-12-14T22:29:43.004Z,"Central California",earthquake,0.42,2.63,,1,reviewed,nc,nc
1974-11-28T23:08:15.990Z,36.9231667,-121.4631667,3.196,3.54,md,10,71,0.04144,0.16,nc,nc1021950,2016-12-14T22:29:39.382Z,"Central California",earthquake,0.52,1.97,0.07,3,reviewed,nc,nc
1974-11-28T23:07:59.220Z,34.2558333,-116.7813333,6,3.21,ml,14,104,,0.34,ci,ci3317500,2016-01-29T01:42:42.340Z,"6km E of Big Bear City, CA",earthquake,0.58,31.61,0.145,6,reviewed,ci,ci
1974-11-28T23:01:24.590Z,36.9201667,-121.4673333,5.336,5.2,ml,51,61,0.03784,0.13,nc,nc1021949,2016-12-14T22:29:34.100Z,"Central California",earthquake,0.26,0.59,,0,reviewed,nc,nc
1974-11-28T15:22:03.650Z,37.1225,-121.5278333,7.791,3.07,md,28,101,0.06937,0.06,nc,nc1021943,2016-12-14T22:29:16.618Z,"Northern California",earthquake,0.23,0.61,0.14,9,reviewed,nc,nc
1974-11-28T11:54:58.000Z,37.1243333,-121.5261667,8.264,2.69,md,43,111,0.06847,0.06,nc,nc1021941,2016-12-14T22:29:07.540Z,"Northern California",earthquake,0.2,0.49,0.43,12,reviewed,nc,nc
1974-11-28T10:23:54.070Z,32.568,-115.2581667,4.18,2.62,mh,10,177,0.3291,0.46,ci,ci3317497,2016-01-29T01:28:19.660Z,"9km E of Puebla, B.C., MX",earthquake,2.08,3.2,0.104,10,reviewed,ci,ci
1974-11-27T16:32:59.130Z,35.9951667,-120.5586667,4.943,2.71,md,11,150,0.08468,0.04,nc,nc1021933,2016-12-14T22:28:25.511Z,"Central California",earthquake,0.58,0.94,0.38,6,reviewed,nc,nc
1974-11-27T04:11:05.280Z,35.765,-118.0293333,4.16,2.89,ml,8,98,,0.31,ci,ci3319058,2016-01-29T01:23:28.180Z,"22km SSW of Little Lake, CA",earthquake,0.94,3.31,0.09,8,reviewed,ci,ci
1974-11-25T23:59:00.940Z,33.5106667,-116.5101667,11.06,2.6,mh,,,,,ci,ci12322759,2016-01-29T01:33:43.650Z,"16km ESE of Anza, CA",earthquake,,,,0,reviewed,ci,ci
1974-11-25T21:17:46.240Z,37.3518333,-121.7266667,2.133,2.97,md,17,75,0.02523,0.05,nc,nc1021910,2016-12-14T22:27:07.598Z,"San Francisco Bay area, California",earthquake,0.25,0.42,0.53,7,reviewed,nc,nc
1974-11-25T15:14:23.620Z,36.476,-121.0513333,5.851,2.88,md,35,108,0.03874,0.08,nc,nc1021904,2016-12-14T22:26:51.380Z,"Central California",earthquake,0.26,0.47,0.16,4,reviewed,nc,nc
